index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
5469,639,Billy Connolly,1942-11-24,Anderston,UK,72,"Billy Connolly was born and raised in Glasgow, Scotland. He left school to work in the shipyards becoming a welder and joined the Territorial Army (in the parachute regiment) at around the same time. He developed an interest in folk music, eventually becoming an accomplished banjo player and a member of the band Humblebums with Gerry Rafferty (...",Male,White,,
5470,640,Joel Brooks,1949-12-17,New York City,USA,,"Joel Brooks was born on December 17, 1949 in New York City, New York, USA. He is an actor, known for Indecent Proposal (1993), Star Trek: Deep Space Nine (1993) and Phil of the Future (2004).",Male,White,,
5471,641,Barnard Hughes,1915-07-16,Bedford Hills,USA,61,"Emmy and Tony Award-winner Barnard Hughes forged a career as one of American's most successful character actors, equally at home and successful on stage, the silver screen, and television. Most of his success came after middle-age. He made his Broadway debut in 1939 in Mary McCarthy's ""Please, Mrs. Garibaldi"", a flop that lasted only four ...",Male,White,,
5472,642,James Coburn,1928-08-31,Laurel,USA,74,"Lanky, charismatic and versatile actor with an amazing grin that put everyone at ease, James Coburn studied acting at UCLA, and then moved to New York to study under noted acting coach Stella Adler. After being noticed in several stage productions, Coburn appeared in a handful of minor westerns before being cast as the knife-throwing, ...",Male,White,,
5473,643,Michael Jeter,1952-08-26,Lawrenceburg,USA,64,"Michael Jeter was born on August 26, 1952 in Lawrenceburg, Tennessee, USA. He was an actor, known for Open Range (2003), The Green Mile (1999) and Jurassic Park III (2001). He was married to Sean Blue. He died on March 30, 2003 in Los Angeles, California, USA.",Male,White,,
5474,644,Sheryl Lee Ralph,1956-12-30,Waterbury,USA,,"Sheryl Lee Ralph was born December 30, 1956 in Waterbury, Connecticut, USA. She is known for her roles in Moesha (1996), Its A Living (1980), and Instant Mom (2013). Her Career Began in the late 1970s. She has been Married to Vincent Hughes since July 30, 2005 a Pennsylvania state senator. She was previously married to Eric Maurice.",Female,African-American,,
5475,645,John Malkovich,1953-12-09,Christopher,USA,72,"John Gavin Malkovich was born in Christopher, Illinois, to Joe Anne (Choisser), who owned a local newspaper, and Daniel Leon Malkovich, a state conservation director. His paternal grandparents were Croatian. In 1976, Malkovich joined Chicago's Steppenwolf Theatre, newly founded by his friend Gary Sinise. After that, it would take seven years ...",Male,White,,
5476,646,Gary Cole,1956-09-20,Park Ridge,USA,72,"Gary Cole was born on September 20, 1956 in Park Ridge, Illinois, USA as Gary Michael Cole. He is known for his work on One Hour Photo (2002), Talladega Nights: The Ballad of Ricky Bobby (2006) and Dodgeball: A True Underdog Story (2004). He was previously married to Teddi Siddall.",Male,White,,
5477,647,John Mahoney,1940-06-20,Blackpool,UK,68,"John Mahoney was an award-winning American actor. He was born in Blackpool, Lancashire, England, the seventh of eight children of Margaret and Reg, a baker. His family was evacuated to the sea-side resort to avoid the Nazi bombing of their native Manchester. The Mancunian Mahoneys eventually returned to Manchester during the war. Visiting the ...",Male,White,,
5478,648,Gregory Alan Williams,1956-06-12,Des Moines,USA,,"Gregory Alan Williams was born on June 12, 1956 in Des Moines, Iowa, USA. He is an actor and producer, known for Remember the Titans (2000).",Male,African-American,,
5479,649,Jim Curley,,,,,"Jim Curley is an actor, known for In the Line of Fire (1993), Deterrence (1999) and Jackaroo (1990).",Male,White,,
5480,650,Cary-Hiroyuki Tagawa,1950-09-27,Tokyo,Japan,61,"Cary-Hiroyuki Tagawa got his first big break as an actor when he was cast in Bernardo Bertolucci's The Last Emperor (1987). A US Army brat, he was born in Tokyo and lived in various cities while growing up. His father was in the army, stationed at Ft. Bragg (NC), Ft. Polk (LA) and Ft. Hood (TX). His mother was an actress from Tokyo. The family ...",,,,
5481,651,Mako,1933-12-10,Kobe,Japan,64,"Born in Japan, Mako was living there with his grandparents while his parents studied art in the United States, when Japan and the U.S. went to war in 1941. His parents remained in the U.S., working for the Office of War Information, and, at the cessation of the conflict, were granted U.S. residency by Congress. Mako joined his parents in New York ...",,,,
5482,652,Ray Wise,1947-08-20,Akron,USA,69,"Raymond Herbert ""Ray"" Wise (born August 20, 1947) is an American actor. Some of his best-known roles include Leland Palmer in Twin Peaks (1990), henchman Leon C. Nash in RoboCop (1987), Jack Taggart Sr. in Jeepers Creepers 2 (2003), the Devil in the CW television series Reaper (2007), Donald Wadsworth in Suburban Gothic (2014). Wise was born in ...",,,,
5483,653,Stan Egi,,Hawaii,USA,,"Stan Egi was born in Hawaii, USA. He is an actor, known for Hawaii Five-0 (2010), Rising Sun (1993) and Paradise Road (1997). He has been married to Annie Yee since 2005.",,,,
5484,654,Hal Holbrook,1925-02-17,Cleveland,USA,72,"Hal Holbrook is an Emmy- and Tony-Award winning actor who is one of the great craftsman of stage and screen. He is best known for his performance as Mark Twain, for which he won a Tony and the first of his ten Emmy Award nominations. Aside from the stage, Holbrook made his reputation primarily on television, and was memorable as Abraham Lincoln, as...",,,,
5485,655,Terry Kinney,1954-01-29,Lincoln,USA,72,"Terry Kinney, the stage, film and television actor, was born on January 29, 1954 in Lincoln, Illinois and attended Illinois State University. While at university, his friend, the aspiring actor Jeff Perry, took Kinney to Chicago to see a production of ""Grease"" in which his best friend, Gary Sinise, was appearing. The like-minded trio of Sinise, ...",,,,
5486,656,Wilford Brimley,1934-09-27,Salt Lake City,USA,68,"Wilford Brimley was born on September 27, 1934 in Salt Lake City, Utah, USA as Anthony Wilford Brimley. He is known for his work on Cocoon (1985), The Thing (1982) and Hard Target (1993). He has been married to Beverly Berry since October 31, 2007. He was previously married to Lynne Brimley.",,,,
5487,657,Ed Harris,1950-11-28,Tenafly,USA,69,"By transforming into his characters and pulling the audience in, Ed Harris has earned a reputation as one of the most talented actors of our time. Ed Harris was born in Tenafly, New Jersey, to Margaret (Sholl), a travel agent, and Robert Lee Harris, a bookstore worker who also sang professionally. Both of his parents were originally from Oklahoma. ...",,,,
5488,658,Holly Hunter,1958-03-20,Conyers,USA,62,"Holly Hunter was born in Conyers, Georgia, to Opal Marguerite (Catledge), a homemaker, and Charles Edwin Hunter, a part-time sporting goods company representative and farmer with a 250 acre farm. She is the youngest of seven children. Her parents encouraged her talent at an early age, and her first acting part was as Helen Keller in a fifth-grade ...",,,,
5489,659,David Strathairn,1949-01-26,San Francisco,USA,61,"David Russell Strathairn was born on January 26, 1949 in San Francisco, California. He is the son of Mary Frances (Frazier), a nurse, and Thomas Scott Strathairn, Jr., a physician. He has two siblings, Tom and Anne. His ancestry includes English, Scottish, Irish, Portuguese, Native Hawaiian, and one sixteenth Chinese (the latter three from his ...",,,,
5490,660,Tommy Lee Jones,1946-09-15,San Saba,USA,72,"Tommy Lee Jones was born in San Saba, Texas, the son of Lucille Marie (Scott), a police officer and beauty shop owner, and Clyde C. Jones, who worked on oil fields. Tommy himself worked in underwater construction and on an oil rig. He attended St. Mark's School of Texas, a prestigious prep school for boys in Dallas, on a scholarship, and went to ...",,,,
5491,661,Sela Ward,1956-07-11,Meridian,USA,67,"Hallelujah for Sela. Everyone's favorite ""Sister"" was born Sela Ann Ward, on July 11, 1956, in Meridian, Mississippi. Sela's parents were Annie Kate (Boswell) and Granberry Holland Ward, Jr., an electrical engineer; the three younger children in the family are Jenna (1957), Berry (1959) and Brock (1961). ""Sela"" is a Hebrew word that means ""rock, ...",,,,
5492,662,Julianne Moore,1960-12-03,Fayetteville,USA,63,"Julianne Moore was born Julie Anne Smith in Fort Bragg, North Carolina on December 3, 1960, the daughter of Anne (Love), a social worker, and Peter Moore Smith, a paratrooper, colonel, and later military judge. Her mother moved to the U.S. in 1951, from Greenock, Scotland. Her father, from Burlington, New Jersey, has German, Irish, Welsh, ...",,,,
5493,663,Joe Pantoliano,1951-09-12,Hoboken,USA,69,"With more than 100 film, television and stage credits to his name, Joseph Peter Pantoliano is a prolific American character actor who has played many diverse and memorable roles, from Guido in Risky Business (1983) to Eddie Moscone in Midnight Run (1988), Cosmo Renfro in The Fugitive (1993), Cypher in The Matrix (1999) and Teddy in Memento (2000). ...",,,,
5494,664,Andreas Katsulas,1946-05-18,St. Louis,USA,72,"Born in St. Louis, Missouri, Andreas from a working-class Greek-American family. Attracted from early childhood to being on stage when at 4 his mother took him to see a community theater performance, he took theatre as an extra-curricular activity in high school. He then majored in it at St. Louis University, where he worked his way through school...",,,,
5495,665,Daniel Roebuck,1963-03-04,Bethlehem,USA,72,"Having made his feature film debut starring in the teen comedy Cavegirl Daniel Roebuck quickly realized that there was only one direction to travel in his career. Up! Soon after Cavegirl, Roebuck established himself as one of the industry's youngest character actors with his haunting portrayal as the teenage killer, Samson in The River's Edge. ...",,,,
5496,666,L. Scott Caldwell,1950-04-17,Chicago,USA,49,"L. Scott Caldwell was born in Chicago and now lives in New York City. She has an extensive background in feature films, television and theater. Her film credits include ""Mystery Alaska,"" ""Waiting to Exhale,"" ""The Net,"" ""The Fugitive,"" ""Dutch"" and ""Without a Trace."" Caldwell had a recurring role in Judging Amy, and has guest-starred in JAG, ""...",,,,
5497,667,James Sikking,1934-03-05,Los Angeles,USA,61,"James B. Sikking was born on March 5, 1934 in Los Angeles, California, the son of Unity ministers. He is probably best known for his yeoman work as hard-charging--and hardheaded--SWAT leader Lt. Howard Hunter on the classic police drama Hill Street Blues (1981). His full name--James Barrie Sikking--was given to him as J.M. Barrie (of ""Peter Pan"" ...",,,,
5498,668,Robert Culp,1930-08-16,Oakland,USA,73,"Tall, slim and exceedingly good-looking American leading man Robert Culp, a former cartoonist in his teen years, appeared off-Broadway in the 1950s before settling into polished, clean-cut film leads and ""other man"" supports a decade later. Hitting the popular TV boards in the hip, racially ground-breaking espionage program I Spy (1965), he made a...",,,,
5499,669,Stanley Tucci,1960-11-11,Peekskill,USA,67,"Actor Stanley Tucci was born on November 11, 1960, in Peekskill, New York. He is the son of Joan (Tropiano), a writer, and Stanley Tucci, an art teacher. His family is Italian-American, with origins in Calabria. Tucci took an interest in acting while in high school, and went on to attend the State University of New York's Conservatory of Theater ...",,,,
5500,670,Sylvester Stallone,1946-07-06,New York City,USA,69,"This athletically built, dark-haired American actor/screenwriter/director may never be mentioned by old-school film critics in the same breath as, say, Richard Burton or Alec Guinness; however, movie fans worldwide have been flocking to see Stallone's films for over 30 years, making ""Sly"" one of Hollywood's biggest-ever box office draws. Sylvester ...",,,,
5501,671,Sandra Bullock,1964-07-26,Arlington,USA,67,"Sandra Annette Bullock was born in Arlington, a Virginia suburb of Washington, D.C. Her mother, Helga Bullock (n�e Helga Mathilde Meyer), was a German opera singer. Her father, John W. Bullock, was an American voice teacher, who was born in Alabama, of German descent. Sandra grew up on the road with her parents and younger sister, chef Gesine ...",,,,
5502,672,Nigel Hawthorne,1929-04-05,Coventry,UK,61,"Born in Coventry, England on 5 April 1929. Raised in South Africa. Returned to the UK in the 1950s. Extensive theatre work in the 1960s, 1970s and 1980s. His portrayal of ""Sir Humphrey Appleby"" in the BBC comedy Yes Minister (1980) won him international acclaim in the 1980s. In 1992, he was awarded the Laurence Olivier Theatre Award for his ""...",,,,
5503,673,Benjamin Bratt,1963-12-16,San Francisco,USA,73,"The middle of five children, Bratt hails from a close-knit family. His mother, an indigenous Quechua Peruvian from Lima, moved to the U.S. at age 14. He grew up in San Francisco. He is known for his roles in the films Traffic (2000), Miss Congeniality (2000), and Despicable Me 2 (2013). He is married to actress Talisa Soto.",,,,
5504,674,Bob Gunton,1945-11-15,Santa Monica,USA,73,"Bob Gunton was born on November 15, 1945 in Santa Monica, California, USA as Robert Patrick Gunton Jr. He is an actor, known for The Shawshank Redemption (1994), Daredevil (2015) and Mountain Top (2017). He has been married to Carey Pitts since August 26, 2006. He was previously married to Annie McGreevey.",,,,
5505,675,Glenn Shadix,1952-04-15,Bessemer,USA,61,"William G. Scott was born in 1952 in Bessemer, Alabama. He attended Birmingham-Southern College for two years. He lived in New York City prior to moving to Hollywood in the late 1970s. Changing his name to Glenn Shadix, he made his film debut in the poorly received The Postman Always Rings Twice (1981), later winning a breakthrough role in Tim ...",,,,
5506,676,Denis Leary,1957-08-18,Worcester,USA,74,"Denis Leary was born and raised in Worcester, Massachusetts, the son of Nora (Sullivan) and John Leary, Irish immigrants who had grown up together. His mother was a maid and his father was an auto mechanic. After a childhood in the 1960s, Leary went to Emerson College in Boston, where he tried his hand at acting and writing. He was a charter ...",,,,
5507,677,Grand L. Bush,1955-12-24,Los Angeles,USA,72,"Grand L. Bush was born on December 24, 1955 in Los Angeles, California, USA as Grand Lee Bush. He is an actor, known for Die Hard (1988), Licence to Kill (1989) and Street Fighter (1994). He has been married to Sharon Dahlonega since December 7, 1994. They have four children. He was previously married to Romona Jean Bynum.",,,,
5508,678,John Lithgow,1945-10-19,Rochester,USA,76,"If ""born to the theater"" has meaning in determining a person's life path, then John Lithgow is a prime example of this truth. He was born in Rochester, New York, to Sarah Jane (Price), an actress, and Arthur Washington Lithgow III, who was both a theatrical producer and director. John's father was born in Puerto Plata, Dominican Republic, where ...",,,,
5509,679,Janine Turner,1962-12-06,Lincoln,USA,66,"This lovely, fresh-faced Lincoln, Nebraska native was born on December 6, 1962, to stalwart Texans Turner and Janice Gauntt. The younger of two children, she grew up in Fort Worth, Texas, and trained, while a child, in ballet, tap, theater, and modeling (from age 3). A cheer leading beauty into her teens, she moved with her mother to study at New ...",,,,
5510,680,Rex Linn,1956-11-13,Spearman,USA,76,"Rex Linn was born on November 13, 1956 in Spearman, Texas, USA as Rex Maynard Linn. He is an actor and producer, known for Rush Hour (1998), Cliffhanger (1993) and Wyatt Earp (1994).",,,,
5511,681,Craig Fairbrass,1964-0-0,London,UK,75,"Craig Fairbrass was born in London's East End and made his feature film debut as an actor opposite Denzel Washington as Challoner in Working Title's powerful British thriller For Queen  Country (1988). Craig has since gone onto star in close to fifty feature films, including the lead role in eighteen independent films in the U.K and U.S as ...",,,,
5512,682,Gregory Scott Cummins,1956-0-0,Orinda,USA,76,"Greg grew up in Orinda, CA (East Bay Area in Northern CA). In 1985, after receiving his M.F.A. in Acting from U.C.L.A., and many years performing in theatre, Greg began his Television and Film career. He has performed lead, supporting lead, and supporting roles in many feature films and lead and guest starring roles in even more T.V. episodics, ...",,,,
5513,683,Tim Roth,1961-05-14,London,UK,67,"Often mistaken for an American because of his skill at imitating accents, actor Tim Roth was born Timothy Simon Roth on May 14, 1961 in Lambeth, London, England. His mother, Ann, was a teacher and landscape painter. His father, Ernie, was a journalist who had changed the family name from ""Smith"" to ""Roth""; Ernie was born in Brooklyn, New York, to ...",,,,
5514,684,Amanda Plummer,1957-03-23,New York City,USA,64,"The daughter of Canadian actor Christopher Plummer and American actress Tammy Grimes, Amanda Plummer was born in New York City on March 23, 1957. Her breakthrough role came when she starred opposite Robin Williams in The Fisher King (1991). However, Plummer may be best remembered for her work in the Quentin Tarantino classic Pulp Fiction (1994). ...",,,,
5515,685,Laura Lovelace,,,,,"Laura Lovelace is an actress and director, known for Pulp Fiction (1994), Jackie Brown (1997) and Vegetables (1989).",,,,
5516,686,Phil LaMarr,1967-01-24,Los Angeles,USA,61,"A Los Angeles native, Phil is a graduate of Harvard-Westlake School, Yale University and The Groundlings Theater and is perhaps best known as one of the original cast members of MADtv (1995) and as Marvin in Pulp Fiction (1994). In addition to numerous appearances on stages across the country, in films and on TV, he also starred in and produced the...",,,,
5517,687,Burr Steers,1965-10-08,USA,,,"Burr Steers was born on October 8, 1965 in the USA. He is a director and actor, known for Igby Goes Down (2002), Pulp Fiction (1994) and Pride and Prejudice and Zombies (2016).",,,,
5518,688,Jim Carrey,1962-01-17,Newmarket,Canada,74,"Jim Carrey, Canadian-born and a U.S. citizen since 2004, is an actor and producer famous for his rubbery body movements and flexible facial expressions. The two-time Golden Globe-winner rose to fame as a cast member of the Fox sketch comedy In Living Color (1990) but leading roles in Ace Ventura: Pet Detective (1994), Dumb and Dumber (1994) and ...",,,,
5519,689,Courteney Cox,1964-06-15,Birmingham,USA,65,"Courteney Cox was born on June 15th, 1964 in Birmingham, Alabama, into an affluent Southern family. She is the daughter of Courteney (Bass) and Richard Lewis Cox (1930-2001), a businessman. She was the baby of the family with two older sisters (Virginia and Dottie) and an older brother, Richard, Jr. She was raised in an exclusive society town, ...",,,,
5520,690,Sean Young,1959-11-20,Louisville,USA,68,"Mary Sean Young was born on November 20, 1959 in Louisville, Kentucky. She is the daughter of Lee Guthrie (n�e Mary Lee Kane), an Emmy-nominated producer, screenwriter, public relations executive, and journalist, and Donald Young, Jr., an Emmy award winning television news producer and journalist. She has Irish, English, and Swiss-German ancestry....",,,,
5521,691,Tone Loc,1966-03-03,Los Angeles,USA,61,"Tone Loc was born on March 3, 1966 in Los Angeles, California, USA as Anthony Terrell Smith. He is an actor, known for Heat (1995), Ace Ventura: Pet Detective (1994) and Titan A.E. (2000).",,,,
5522,692,Dan Marino,1961-09-15,Pittsburgh,USA,76,"Marino was born in Pittsburgh, Pennsylvania and attended the University of Pittsburgh, where he became the most prolific and celebrated passer in Pitt Panther history and a first-round draft pick for Don Shula of the Dolphins. Marino has established a record number of records on the All-Time Quarterback list, does charity work, and created the Dan...",,,,
5523,693,Raynor Scheine,1942-01-19,Emporia,USA,61,"Raynor Scheine was born on January 19, 1942 in Emporia, Virginia, USA as Raynor Johnson. He is an actor, known for My Cousin Vinny (1992), Ace Ventura: Pet Detective (1994) and The Rookie (2002).",,,,
5524,694,Udo Kier,1944-10-14,Cologne,Germany,61,"Udo Kier was born October 14, 1944 in Cologne, Germany, during World War II. His entrance was just as dramatic as some of his roles. On the evening of his birth Udo's mother requested extra time with her new baby. The nurses had gathered all of the other babies and returned them to the nursery when the hospital was bombed. He and his mother were ...",,,,
5525,695,Jeff Daniels,1955-02-19,Athens,USA,74,"Actor Jeff Daniels was born in Athens, Georgia, but was raised in Chelsea, Michigan. He is the son of Marjorie J. (Ferguson) and Robert Lee Daniels, who owned The Chelsea Lumber Company and was also mayor of Chelsea. Jeff attended Central Michigan University, but became involved in acting and dropped out to pursue a career as an actor. Daniels made...",,,,
5526,696,Lauren Holly,1963-10-28,Bristol,USA,65,"Born in Bristol, Pennsylvania, the daughter of two college professors, Lauren grew up in the upstate New York town of Geneva. Her childhood was split between experiences that contrasted. She was privy to the shelter of growing up in a rural town and also exposed due to the erudite sophistication of her parents' academic careers. Lauren spent time ...",,,,
5527,697,Karen Duffy,1962-05-23,New York City,USA,66,"Karen Duffy was born on May 23, 1962 in New York City, New York, USA. She is an actress and producer, known for Dumb and Dumber (1994), Fantastic Mr. Fox (2009) and Blank Check (1994). She has been married to John Lambros since February 28, 1997. They have one child.",,,,
5528,698,Victoria Rowell,1959-05-10,Portland,USA,67,"Victoria Rowell is an award-winning actress, international lecturer, holds two 'honorary' doctorates - a teacher, advocate, mother, and former foster youth. She has been recognized by 193 members of Congress for advocacy work on behalf of education, arts, foster and adoptive youth and parents as well as diversity issues. Her New York Times ...",,,,
5529,699,Joe Baker,1928-12-14,London,UK,,"The son of British vaudevillians, Joe Baker performed pantomime and stand-up in London clubs and cabarets, and acted in such West End stage shows as ""Joey, Joey"" and ""The Great Grimaldi"". He starred in his own BBC-TV shows. ""The Joe Baker Show"", ""Baker's Half Dozen"", ""My Man Joe"", and was a favourite of Prince Charles on the children's show, ...",,,,
5530,700,Hank Brandt,1934-06-04,East Orange,USA,73,"Hank Brandt was born on June 4, 1934 in East Orange, New Jersey, USA as Henry Brandt. He was an actor, known for Kingpin (1996), Escape from Alcatraz (1979) and Dumb and Dumber (1994). He was married to Dixie Dixon. He died on December 4, 2004 in North Hills, California, USA.",,,,
5531,701,Tim Allen,1953-06-13,Denver,USA,61,"Timothy Allen Dick was born on June 13, 1953, in Denver, Colorado, to Martha Katherine (Fox) and Gerald M. Dick. His father, a real estate salesman, was killed in a collision with a drunk driver while driving his family home from a University of Colorado football game, when Tim was eleven years old. His mother, a community service worker, ...",,,,
5532,702,Judge Reinhold,1957-05-21,Wilmington,USA,73,"Judge Reinhold has been in over seventy-five motion picture and television roles and enjoys a 25-year relationship with an international audience of all ages. His films include Stripes, Fast Times at Ridgemont High, Ruthless People, and Disney's Christmas franchise, The Santa Clause 1, 2  3. Beverly Hills Cop 1, 2, 3 play continually ...",,,,
5533,703,Wendy Crewson,1956-05-09,Hamilton,Canada,67,"Wendy Crewson was raised in Winnipeg, Manitoba, Canada. She attended Westwood Collegiate and was first exposed to acting when she performed in The Boy Friend in grade 10.",,,,
5534,704,Eric Lloyd,1986-05-19,Glendale,USA,61,"Eric began his career at 18 months in a computer commercial. Between the ages of two and five, he was a regular on the TV series, The Wonder Years (1988). Eric made his feature film debut in Heart and Souls (1993), playing Robert Downey Jr.'s character as a child.",,,,
5535,705,David Krumholtz,1978-05-15,Queens,USA,67,"David Krumholtz was born on May 15, 1978 in Queens, New York City, New York, USA. He is an actor and producer, known for The Deuce (2017), Sausage Party (2016) and Slums of Beverly Hills (1998). He has been married to Vanessa Britting since May 22, 2010. They have two children.",,,,
5536,706,Larry Brandenburg,1948-05-03,Wabasha,USA,,"Larry Brandenburg was born on May 3, 1948 in Wabasha, Minnesota, USA. He is an actor, known for Fear and Loathing in Las Vegas (1998), Fargo (1996) and The Untouchables (1987).",,,,
5537,707,Mary Gross,1953-03-25,Chicago,USA,68,"Mary Gross was born March 25, 1953 in Chicago, Illinois, to Virginia Ruth and William Oscar Gross. She is often associated with her run on Saturday Night Live (1975), from 1981-85, and other characters she plays on television and film including, Janis Zuckerman in Feds (1988), Annie Herman in Troop Beverly Hills (1989), Ms. Quick in seasons 2, 3, ...",,,,
5538,708,Paige Tamada,1985-01-11,Los Angeles County,USA,65,"Paige Tamada was born on January 11, 1985 in Los Angeles County, California, USA as Paige Yukiko Tamada. She is an actress, known for The Santa Clause (1994), The Fresh Prince of Bel-Air (1990) and Mad City (1997).",,,,
5539,709,Peter Boyle,1935-10-18,Norristown,USA,74,"A bold, blunt instrument of hatred and violence at the onset of his film career, Peter Boyle recoiled from that repugnant, politically incorrect ""working class"" image to eventually play gruff, gentler bears and even comedy monsters in a career that lasted four decades. He was born on October 18, 1935, in Norristown, Pennsylvania, to Alice (Lewis) ...",,,,
5540,710,Peter Riegert,1947-04-11,New York City,USA,67,"Peter Riegert was born on April 11, 1947 in New York City, New York, USA. He is an actor and director, known for The Mask (1994), National Lampoon's Animal House (1978) and Oscar (1991).",,,,
5541,711,Peter Greene,1965-10-08,Montclair,USA,74,"Born in Montclair, New Jersey in 1965. He discovered acting in his mid 20s in New York, where he was trained at Lee Strasberg's studio. Then his deep voiced, tall and pale persona showed up on TV and films in 1990. His first leading roles were in Laws of Gravity (1992) and Clean, Shaven (1993), the latter of which got him noticed by Quentin ...",,,,
5542,712,Richard Jeni,1957-04-14,Brooklyn,USA,66,"Richard Jeni was born on April 14, 1957 in Brooklyn, New York, USA as Richard John Colangelo. He was an actor and writer, known for The Mask (1994), Platypus Man (1995) and Richard Jeni: Platypus Man (1992). He died on March 10, 2007 in West Hollywood, California, USA.",,,,
5543,713,Orestes Matacena,1941-08-29,Havana,Cuba,61,"Orestes Matacena has worked as an actor with high profile directors on films, television and commercials. Orestes first ventured into films at the age of six when he worked as an actor in ""The Life of Billy the Kid,"" with a cast comprised only of children. The movie was shot at the Mercedes Sugar Mill in Matanzas, Cuba, where he lived with his ...",,,,
5544,714,Tim Bagley,1957-08-17,Minneapolis,USA,,"Tim Bagley was born in Minneapolis, Minnesota, and grew up in Madison and Trempealeau, Wisconsin, and Niles, Michigan, with his parents, Carol and Elwyn, and four siblings, Anne, Patrick, Kit and Dan. After High School Tim moved to southern California to perform with the singing group ""The Young Americans,"" while majoring in Art with a minor in ...",,,,
5545,715,Nancy Fish,1938-03-16,Spokane,USA,49,"Nancy Fish was born on March 16, 1938 in Spokane, Washington, USA as Nancy Gayle Fisch. She is an actress, known for The Mask (1994), Howard the Duck (1986) and Sudden Impact (1983).",,,,
5546,716,Johnny Williams,1932-02-08,Flushing,USA,61,"As one of the best known, awarded, and financially successful composers in US history, John Williams is as easy to recall as John Philip Sousa, Aaron Copland or Leonard Bernstein, illustrating why he is ""America's composer"" time and again. With a massive list of awards that includes over 41 Oscar nominations (five wins), twenty-odd Gold and ...",,,,
5547,717,Dennis Hopper,1936-05-17,Dodge City,USA,69,"With an amazing cinematic career of more than five decades, Dennis Hopper was a multi-talented and unconventional actor/director, regarded by many as one of the true ""enfants terribles"" of Hollywood. Hopper was born on May 17, 1936 in Dodge City, Kansas, to Marjorie Mae (Davis) and James Millard Hopper. The young Hopper expressed interest in ...",,,,
5548,718,Alan Ruck,1956-07-01,Cleveland,USA,61,"Alan Ruck was born on July 1, 1956 in Cleveland, Ohio, and has made over 100 appearances in films and television, and on stage. He is best known for his role as the friend of Matthew Broderick and hopeless hypochondriac Cameron Frye, in John Hughes's Ferris Bueller's Day Off (1986). During the 1980s he appeared in films such as Class (1983) with ...",,,,
5549,719,Glenn Plummer,1961-08-18,Richmond,USA,67,"On a foundation of talent, unbridled dedication and a passionate mindset, Glenn Plummer has enjoyed a successful acting career that spans three decades. He has starred in such feature films as Saw II (2005), Dennis Hopper's Colors (1988), Menace II Society (1993), Showgirls (1995), The Salton Sea (2002), Poolhall Junkies (2002), and the compelling...",,,,
5550,720,Richard Lineback,1952-02-04,Frankfurt,Germany,,"Richard Lineback was born on February 4, 1952 in Frankfurt, Germany. He is an actor, known for Speed (1994), Natural Born Killers (1994) and Twister (1996).",,,,
5551,721,Beth Grant,1949-09-18,Gadsden,USA,66,"Raised in the South, Beth Grant moved frequently as a child and enjoys claiming several towns and cities in Alabama, Georgia, and North Carolina as home. She was a Page in the North Carolina Senate, attended the North Carolina Governor's School for Gifted and Talented students, and received a governor's appointment at the age of nineteen. Grant was...",,,,
5552,722,Brad Pitt,1963-12-18,Shawnee,USA,61,"An actor and producer known as much for his versatility as he is for his handsome face, Golden Globe-winner Brad Pitt's most widely recognized role may be Tyler Durden in Fight Club (1999). However, his portrayals of Billy Beane in Moneyball (2011), and Rusty Ryan in the remake of Ocean's Eleven (2001) and its sequels, also loom large in his ...",,,,
5553,723,Aidan Quinn,1959-03-08,Chicago,USA,72,"Aidan Quinn was born on March 8, 1959 in Chicago, Illinois, USA as Aidan T. Quinn. He is an actor, known for Practical Magic (1998), Benny  Joon (1993) and Flipped (2010). He has been married to Elizabeth Bracco since September 1, 1987. They have two children.",,,,
5554,724,Julia Ormond,1965-01-04,Epsom,UK,67,"The dark and classically beautiful British actress Julia Ormond was born into privileged surroundings as the daughter of a well-to-do laboratory technician. Her parents divorced when she was young; she was the second of five children. She attended Cranleigh, a private school, and showed interest in theatrics way back then. Her grandparents were ...",,,,
5555,725,Henry Thomas,1971-09-09,San Antonio,USA,61,"Henry Thomas was born on September 9, 1971 in San Antonio, Texas, USA as Henry Jackson Thomas Jr. He is an actor and producer, known for E.T. the Extra-Terrestrial (1982), 11:14 (2003) and Legends of the Fall (1994). He was previously married to Marie Zielcke and Kelly Hill.",,,,
5556,726,Karina Lombard,1969-01-21,Tahiti,French Polynesia,69,"Karina Lombard is an actor, screenwriter and director. She was born in Tahiti, the youngest of five children, and raised and educated in Spain, Switzerland and Peru. She is fluent in English, Spanish, Italian, French and German. She resides in Venice, California. She is known for roles in such films as ""Wide Sargasso Sea"", ""The Firm"" with Tom ...",,,,
5557,727,Gordon Tootoosis,1941-10-25,Poundmaker Reserve,Canada,,"A Canadian actor of Cree and Stoney descent, Gordon Tootosis made his film debut in the western film Alien Thunder (1974) with Donald Sutherland and Chief Dan George. Tootoosis provided memorable performances in television and movies, including the role of 'One Stab' in Legends of the Fall (1994), the role of 'Growling Bear' in the Steven Spielberg...",,,,
5558,728,Paul Desmond,,,,,"Paul Desmond is an actor, known for Legends of the Fall (1994), A Civil Action (1998) and Glory (1989).",,,,
